63;54979.07277;;63;54531.34569;;63;55704.80285;;63;55872.50428;;63;55604.42502
64;54841.80566;;64;54714.76761;;64;55739.41532;;64;55759.65823;;64;55838.04537
65;55121.48707;;65;54729.61017;;65;55727.79657;;65;55859.42363;;65;55844.54052
66;55288.3792;;66;54887.65914;;66;55744.25664;;66;56063.5541;;66;56019.36389
67;55354.24544;;67;54910.28487;;67;55747.58199;;67;56153.93376;;67;55876.48042
68;55352.39583;;68;54906.45816;;68;55936.32424;;68;56308.59219;;68;56018.57063
69;55443.19237;;69;54929.33851;;69;55936.3246;;69;56267.56887;;69;56190.82546
70;55466.09971;;70;55186.25471;;70;55936.98838;;70;56403.08987;;70;56120.99896
71;55628.01936;;71;55205.31154;;71;56066.96671;;71;56306.19294;;71;56279.15024
72;55554.50839;;72;55282.99942;;72;56011.34011;;72;56423.79209;;72;56383.24008
73;55787.057;;73;55101.58121;;73;55888.12445;;73;56563.77376;;73;56402.83964
74;55725.90055;;74;55231.94532;;74;56260.85032;;74;56621.41122;;74;56349.79785
75;55536.09127;;75;55209.6307;;75;56128.64801;;75;56590.50785;;75;56589.34432
76;55860.27473;;76;55449.22063;;76;56242.0341;;76;56825.02903;;76;56569.48073
77;55917.71959;;77;55503.51684;;77;56313.73317;;77;56576.40515;;77;56724.53401
78;56184.22965;;78;55603.9609;;78;56312.97597;;78;56821.8748;;78;56778.80045
79;56292.27841;;79;55438.65306;;79;56250.90163;;79;56859.68928;;79;56589.86456
80;56208.39493;;80;55727.24293;;80;56264.21263;;80;56855.98281;;80;56900.03759
81;56433.74652;;81;55664.34289;;81;56463.4945;;81;56874.6249;;81;56791.2454
82;56374.49111;;82;55778.74024;;82;56504.42148;;82;56878.73563;;82;56892.46911
83;56376.22886;;83;55919.28739;;83;56575.74716;;83;56902.70716;;83;57045.31367
84;56543.82266;;84;55830.08258;;84;56444.21742;;84;56740.75041;;84;57100.1231
85;56540.80618;;85;56052.00994;;85;56742.27859;;85;57144.43786;;85;56837.95705
86;56556.38348;;86;55997.99851;;86;56592.6159;;86;57179.93259;;86;57094.32644
87;56707.78512;;87;56074.9654;;87;56575.24009;;87;57272.41999;;87;57114.47147
88;56648.33365;;88;56114.47208;;88;56742.47152;;88;57177.06184;;88;57064.54023
89;56598.17574;;89;55993.18659;;89;56593.79087;;89;57316.22193;;89;57052.43814
90;56773.70078;;90;56169.55147;;90;56651.28956;;90;57487.54689;;90;57233.45708
91;56855.2423;;91;56215.4486;;91;56864.02293;;91;57369.42397;;91;57140.90046
92;56907.49885;;92;56165.18597;;92;56820.94024;;92;57363.68753;;92;57144.62046
93;56845.30738;;93;56252.10016;;93;56829.61658;;93;57598.28553;;93;57390.94301
94;56855.35077;;94;56353.69164;;94;56882.26606;;94;57278.61594;;94;57306.00756
95;57090.51615;;95;56440.81284;;95;56970.99122;;95;57596.43746;;95;57122.90671
96;57022.29268;;96;56404.39372;;96;56754.51402;;96;57528.35497;;96;57495.01695
97;56970.4994;;97;56572.88453;;97;56799.2535;;97;57571.85407;;97;57327.15343
98;57051.36728;;98;56415.97868;;98;56993.33555;;98;57378.67028;;98;57304.48539
99;57058.25985;;99;56496.1122;;99;56853.905;;99;57569.13683;;99;57425.68337
